Time Ch1 Ch2	
6.776E-4	0.32000	-0.11200
6.780E-4	0.31000	-0.12800
6.784E-4	0.31000	-0.12800
6.788E-4	0.33000	-0.12400
6.792E-4	0.31000	-0.13200
6.796E-4	0.32000	-0.10800
6.800E-4	0.32000	-0.10000
6.804E-4	0.32000	-0.11600
6.808E-4	0.34000	-0.10800
6.812E-4	0.32000	-0.10400
6.816E-4	0.34000	-0.11600
6.820E-4	0.31000	-0.10800
6.824E-4	0.34000	-0.12400
6.828E-4	0.31000	-0.12800
6.832E-4	0.32000	-0.13200
6.836E-4	0.30000	-0.12800
6.840E-4	0.34000	-0.13200
6.844E-4	0.31000	-0.12400
6.848E-4	0.34000	-0.11600
6.852E-4	0.33000	-0.10400
6.856E-4	0.31000	-0.11600
6.860E-4	0.34000	-0.12400
6.864E-4	0.34000	-0.11600
6.868E-4	0.34000	-0.13200
6.872E-4	0.33000	-0.12800
6.876E-4	0.32000	-0.12800
6.880E-4	0.30000	-0.14800
6.884E-4	0.32000	-0.12800
6.888E-4	0.32000	-0.13200
6.892E-4	0.32000	-0.12800
6.896E-4	0.32000	-0.13600
6.900E-4	0.29000	-0.11200
6.904E-4	0.34000	-0.10000
6.908E-4	0.31000	-0.10400
6.912E-4	0.32000	-0.09600
6.916E-4	0.31000	-0.10000
6.920E-4	0.32000	-0.10400
6.924E-4	0.29000	-0.14000
6.928E-4	0.32000	-0.13600
6.932E-4	0.32000	-0.12000
6.936E-4	0.31000	-0.13200
6.940E-4	0.31000	-0.12800
6.944E-4	0.31000	-0.12000
6.948E-4	0.31000	-0.11600
6.952E-4	0.29000	-0.09600
6.956E-4	0.30000	-0.11600
6.960E-4	0.32000	-0.11200
6.964E-4	0.30000	-0.12400
6.968E-4	0.32000	-0.12000
6.972E-4	0.29000	-0.10800
6.976E-4	0.29000	-0.12400
6.980E-4	0.34000	-0.09600
6.984E-4	0.32000	-0.10000
6.988E-4	0.31000	-0.10800
6.992E-4	0.34000	-0.10400
6.996E-4	0.33000	-0.12400
7.000E-4	0.31000	-0.12000
7.004E-4	0.31000	-0.12000
7.008E-4	0.32000	-0.14400
7.012E-4	0.31000	-0.14400
7.016E-4	0.31000	-0.14000
7.020E-4	0.31000	-0.12800
7.024E-4	0.30000	-0.13600
7.028E-4	0.32000	-0.13200
7.032E-4	0.31000	-0.10800
7.036E-4	0.31000	-0.10000
7.040E-4	0.31000	-0.10000
7.044E-4	0.32000	-0.08000
7.048E-4	0.32000	-0.10000
7.052E-4	0.31000	-0.11200
7.056E-4	0.31000	-0.10800
7.060E-4	0.32000	-0.09600
7.064E-4	0.29000	-0.10000
7.068E-4	0.32000	-0.10400
7.072E-4	0.31000	-0.11600
7.076E-4	0.32000	-0.12000
7.080E-4	0.31000	-0.13200
7.084E-4	0.29000	-0.10800
7.088E-4	0.34000	-0.10800
7.092E-4	0.31000	-0.10400
7.096E-4	0.34000	-0.11200
7.100E-4	0.32000	-0.09600
7.104E-4	0.32000	-0.10800
7.108E-4	0.30000	-0.12400
7.112E-4	0.32000	-0.12000
7.116E-4	0.31000	-0.13600
7.120E-4	0.31000	-0.10400
7.124E-4	0.29000	-0.09600
7.128E-4	0.30000	-0.10800
7.132E-4	0.30000	-0.08800
7.136E-4	0.31000	-0.08400
7.140E-4	0.32000	-0.08400
7.144E-4	0.30000	-0.09600
7.148E-4	0.32000	-0.10000
7.152E-4	0.31000	-0.10400
7.156E-4	0.29000	-0.09600
7.160E-4	0.32000	-0.09200
7.164E-4	0.31000	-0.10800
7.168E-4	0.29000	-0.09600
7.172E-4	0.32000	-0.08800
7.176E-4	0.31000	-0.08800
7.180E-4	0.29000	-0.09600
7.184E-4	0.31000	-0.08000
7.188E-4	0.29000	-0.07600
7.192E-4	0.29000	-0.07600
7.196E-4	0.31000	-0.08000
7.200E-4	0.29000	-0.09200
7.204E-4	0.32000	-0.10000
7.208E-4	0.29000	-0.10800
7.212E-4	0.30000	-0.11200
7.216E-4	0.29000	-0.10400
7.220E-4	0.29000	-0.11600
7.224E-4	0.30000	-0.10400
7.228E-4	0.30000	-0.10800
7.232E-4	0.29000	-0.10400
7.236E-4	0.28000	-0.10400
7.240E-4	0.30000	-0.08000
7.244E-4	0.30000	-0.09200
7.248E-4	0.30000	-0.09200
7.252E-4	0.30000	-0.08800
7.256E-4	0.30000	-0.10000
7.260E-4	0.30000	-0.09200
7.264E-4	0.29000	-0.09200
7.268E-4	0.28000	-0.07200
7.272E-4	0.30000	-0.08000
7.276E-4	0.30000	-0.08400
7.280E-4	0.32000	-0.06800
7.284E-4	0.29000	-0.08400
7.288E-4	0.32000	-0.10400
7.292E-4	0.29000	-0.10400
7.296E-4	0.29000	-0.11600
7.300E-4	0.30000	-0.09600
7.304E-4	0.29000	-0.09200
7.308E-4	0.30000	-0.10400
7.312E-4	0.29000	-0.08800
7.316E-4	0.29000	-0.08400
7.320E-4	0.29000	-0.08800
7.324E-4	0.27000	-0.11200
7.328E-4	0.30000	-0.10800
7.332E-4	0.29000	-0.09200
7.336E-4	0.30000	-0.10800
7.340E-4	0.29000	-0.11200
7.344E-4	0.28000	-0.09600
7.348E-4	0.30000	-0.10000
7.352E-4	0.27000	-0.08400
7.356E-4	0.29000	-0.08800
7.360E-4	0.29000	-0.10400
7.364E-4	0.28000	-0.09600
7.368E-4	0.28000	-0.11600
7.372E-4	0.29000	-0.12000
7.376E-4	0.29000	-0.12000
7.380E-4	0.28000	-0.12400
7.384E-4	0.30000	-0.09600
7.388E-4	0.30000	-0.08400
7.392E-4	0.29000	-0.09200
7.396E-4	0.27000	-0.07200
7.400E-4	0.28000	-0.08000
7.404E-4	0.28000	-0.09600
7.408E-4	0.27000	-0.10400
7.412E-4	0.30000	-0.11600
7.416E-4	0.29000	-0.09600
7.420E-4	0.27000	-0.08800
7.424E-4	0.30000	-0.09200
7.428E-4	0.27000	-0.09200
7.432E-4	0.30000	-0.08400
7.436E-4	0.27000	-0.07200
7.440E-4	0.28000	-0.08000
7.444E-4	0.28000	-0.07600
7.448E-4	0.29000	-0.08400
7.452E-4	0.28000	-0.08000
7.456E-4	0.30000	-0.08400
7.460E-4	0.29000	-0.08400
7.464E-4	0.27000	-0.07200
7.468E-4	0.27000	-0.06400
7.472E-4	0.30000	-0.05200
7.476E-4	0.27000	-0.05600
7.480E-4	0.29000	-0.07200
7.484E-4	0.27000	-0.07600
7.488E-4	0.28000	-0.06400
7.492E-4	0.28000	-0.06800
7.496E-4	0.28000	-0.07200
7.500E-4	0.30000	-0.06800
7.504E-4	0.27000	-0.07600
7.508E-4	0.28000	-0.08000
7.512E-4	0.28000	-0.09200
7.516E-4	0.25000	-0.10000
7.520E-4	0.28000	-0.10800
7.524E-4	0.27000	-0.08400
7.528E-4	0.27000	-0.08400
7.532E-4	0.25000	-0.08400
7.536E-4	0.30000	-0.08000
7.540E-4	0.28000	-0.09200
7.544E-4	0.29000	-0.09200
7.548E-4	0.27000	-0.06800
7.552E-4	0.27000	-0.08000
7.556E-4	0.30000	-0.09200
7.560E-4	0.27000	-0.07200
7.564E-4	0.28000	-0.08000
7.568E-4	0.30000	-0.07600
7.572E-4	0.27000	-0.09200
7.576E-4	0.25000	-0.08400
7.580E-4	0.28000	-0.08800
7.584E-4	0.26000	-0.10800
7.588E-4	0.26000	-0.10000
7.592E-4	0.28000	-0.08800
7.596E-4	0.28000	-0.10400
7.600E-4	0.27000	-0.09600
7.604E-4	0.28000	-0.08800
7.608E-4	0.27000	-0.10000
7.612E-4	0.27000	-0.08000
7.616E-4	0.29000	-0.05600
7.620E-4	0.29000	-0.07600
7.624E-4	0.27000	-0.06800
7.628E-4	0.28000	-0.07200
7.632E-4	0.27000	-0.06800
7.636E-4	0.27000	-0.06400
7.640E-4	0.27000	-0.06400
7.644E-4	0.27000	-0.08000
7.648E-4	0.25000	-0.08800
7.652E-4	0.28000	-0.09200
7.656E-4	0.27000	-0.08000
7.660E-4	0.27000	-0.08800
7.664E-4	0.28000	-0.07600
7.668E-4	0.28000	-0.08400
7.672E-4	0.26000	-0.08400
7.676E-4	0.28000	-0.08800
7.680E-4	0.27000	-0.08000
7.684E-4	0.27000	-0.10000
7.688E-4	0.26000	-0.08800
7.692E-4	0.26000	-0.08400
7.696E-4	0.28000	-0.07600
7.700E-4	0.28000	-0.08400
7.704E-4	0.27000	-0.07600
7.708E-4	0.28000	-0.07600
7.712E-4	0.28000	-0.08400
7.716E-4	0.28000	-0.08400
7.720E-4	0.25000	-0.08400
7.724E-4	0.28000	-0.08800
7.728E-4	0.27000	-0.09600
7.732E-4	0.27000	-0.08000
7.736E-4	0.28000	-0.08800
7.740E-4	0.28000	-0.08800
7.744E-4	0.27000	-0.08000
7.748E-4	0.28000	-0.06400
7.752E-4	0.25000	-0.07200
7.756E-4	0.28000	-0.08400
7.760E-4	0.27000	-0.08000
7.764E-4	0.28000	-0.08800
7.768E-4	0.27000	-0.08800
7.772E-4	0.27000	-0.07200
7.776E-4	0.28000	-0.08000
7.780E-4	0.28000	-0.08000
7.784E-4	0.30000	-0.08000
7.788E-4	0.27000	-0.10000
7.792E-4	0.28000	-0.08000
7.796E-4	0.27000	-0.08400
7.800E-4	0.28000	-0.07200
7.804E-4	0.25000	-0.07600
7.808E-4	0.28000	-0.06800
7.812E-4	0.25000	-0.06400
7.816E-4	0.28000	-0.07600
7.820E-4	0.27000	-0.08400
7.824E-4	0.27000	-0.09200
7.828E-4	0.27000	-0.09200
7.832E-4	0.27000	-0.07200
7.836E-4	0.28000	-0.07600
7.840E-4	0.26000	-0.08000
7.844E-4	0.28000	-0.08000
7.848E-4	0.26000	-0.08000
7.852E-4	0.28000	-0.08400
7.856E-4	0.26000	-0.08800
7.860E-4	0.26000	-0.08000
7.864E-4	0.30000	-0.08000
7.868E-4	0.25000	-0.06400
7.872E-4	0.28000	-0.07200
7.876E-4	0.27000	-0.07200
7.880E-4	0.27000	-0.07200
7.884E-4	0.27000	-0.08800
7.888E-4	0.27000	-0.06400
7.892E-4	0.27000	-0.05600
7.896E-4	0.29000	-0.06000
7.900E-4	0.27000	-0.05600
7.904E-4	0.28000	-0.05200
7.908E-4	0.28000	-0.04800
7.912E-4	0.26000	-0.04800
7.916E-4	0.29000	-0.06800
7.920E-4	0.27000	-0.08000
7.924E-4	0.25000	-0.07600
7.928E-4	0.25000	-0.06800
7.932E-4	0.27000	-0.07600
7.936E-4	0.26000	-0.05600
7.940E-4	0.28000	-0.05200
7.944E-4	0.27000	-0.05200
7.948E-4	0.27000	-0.07600
7.952E-4	0.27000	-0.07600
7.956E-4	0.27000	-0.08400
7.960E-4	0.27000	-0.08800
7.964E-4	0.27000	-0.06400
7.968E-4	0.25000	-0.08400
7.972E-4	0.27000	-0.09200
7.976E-4	0.27000	-0.08000
7.980E-4	0.28000	-0.08400
7.984E-4	0.23000	-0.07600
7.988E-4	0.28000	-0.06000
7.992E-4	0.25000	-0.05200
7.996E-4	0.27000	-0.03200
8.000E-4	0.25000	-0.03200
8.004E-4	0.26000	-0.06000
8.008E-4	0.28000	-0.06400
8.012E-4	0.27000	-0.06400
8.016E-4	0.25000	-0.06000
8.020E-4	0.26000	-0.06000
8.024E-4	0.26000	-0.07600
8.028E-4	0.26000	-0.05600
8.032E-4	0.25000	-0.05200
8.036E-4	0.25000	-0.05200
8.040E-4	0.27000	-0.03200
8.044E-4	0.27000	-0.04400
8.048E-4	0.27000	-0.06000
8.052E-4	0.27000	-0.08400
8.056E-4	0.25000	-0.08000
8.060E-4	0.26000	-0.08400
8.064E-4	0.28000	-0.08400
8.068E-4	0.27000	-0.07200
8.072E-4	0.25000	-0.06400
8.076E-4	0.26000	-0.06400
8.080E-4	0.28000	-0.05600
8.084E-4	0.25000	-0.06800
8.088E-4	0.27000	-0.07600
8.092E-4	0.28000	-0.06400
8.096E-4	0.25000	-0.05600
8.100E-4	0.26000	-0.04000
8.104E-4	0.28000	-0.04000
8.108E-4	0.26000	-0.04000
8.112E-4	0.28000	-0.05200
8.116E-4	0.28000	-0.07600
8.120E-4	0.25000	-0.07200
8.124E-4	0.28000	-0.07600
8.128E-4	0.27000	-0.08400
8.132E-4	0.28000	-0.08000
8.136E-4	0.27000	-0.08000
8.140E-4	0.27000	-0.07200
8.144E-4	0.27000	-0.06000
8.148E-4	0.27000	-0.06000
8.152E-4	0.25000	-0.04800
8.156E-4	0.28000	-0.06400
8.160E-4	0.28000	-0.06000
8.164E-4	0.25000	-0.06000
8.168E-4	0.26000	-0.04800
8.172E-4	0.25000	-0.03200
8.176E-4	0.25000	-0.06000
8.180E-4	0.26000	-0.07200
8.184E-4	0.25000	-0.08400
8.188E-4	0.26000	-0.07200
8.192E-4	0.26000	-0.07600
8.196E-4	0.26000	-0.05600
8.200E-4	0.26000	-0.04400
8.204E-4	0.26000	-0.06000
8.208E-4	0.28000	-0.06400
8.212E-4	0.27000	-0.06400
8.216E-4	0.25000	-0.05600
8.220E-4	0.25000	-0.05600
8.224E-4	0.25000	-0.06400
8.228E-4	0.26000	-0.07200
8.232E-4	0.25000	-0.08400
8.236E-4	0.26000	-0.05200
8.240E-4	0.26000	-0.04400
8.244E-4	0.26000	-0.05600
8.248E-4	0.26000	-0.06800
8.252E-4	0.27000	-0.06400
8.256E-4	0.27000	-0.06800
8.260E-4	0.27000	-0.05600
8.264E-4	0.26000	-0.06800
8.268E-4	0.27000	-0.08000
8.272E-4	0.25000	-0.08000
8.276E-4	0.26000	-0.06400
8.280E-4	0.26000	-0.05600
8.284E-4	0.26000	-0.07600
8.288E-4	0.26000	-0.07200
8.292E-4	0.26000	-0.05600
8.296E-4	0.27000	-0.06400
8.300E-4	0.25000	-0.06400
8.304E-4	0.26000	-0.06000
8.308E-4	0.26000	-0.04000
8.312E-4	0.25000	-0.04000
8.316E-4	0.26000	-0.04800
8.320E-4	0.25000	-0.05200
8.324E-4	0.25000	-0.06000
8.328E-4	0.25000	-0.05600
8.332E-4	0.26000	-0.04800
8.336E-4	0.26000	-0.05600
8.340E-4	0.23000	-0.06000
8.344E-4	0.26000	-0.06000
8.348E-4	0.24000	-0.06400
8.352E-4	0.28000	-0.06000
8.356E-4	0.26000	-0.06800
8.360E-4	0.25000	-0.05600
8.364E-4	0.25000	-0.04000
8.368E-4	0.23000	-0.04400
8.372E-4	0.25000	-0.06400
8.376E-4	0.25000	-0.08800
8.380E-4	0.23000	-0.08000
8.384E-4	0.25000	-0.06800
8.388E-4	0.26000	-0.07600
8.392E-4	0.25000	-0.04400
8.396E-4	0.25000	-0.03600
8.400E-4	0.23000	-0.06800
8.404E-4	0.23000	-0.04800
8.408E-4	0.26000	-0.06000
8.412E-4	0.24000	-0.05600
8.416E-4	0.24000	-0.06400
8.420E-4	0.26000	-0.06800
8.424E-4	0.26000	-0.05600
8.428E-4	0.26000	-0.05600
8.432E-4	0.24000	-0.05200
8.436E-4	0.23000	-0.06000
8.440E-4	0.24000	-0.06000
8.444E-4	0.24000	-0.06800
8.448E-4	0.24000	-0.06000
8.452E-4	0.25000	-0.08400
8.456E-4	0.23000	-0.06400
8.460E-4	0.24000	-0.05600
8.464E-4	0.24000	-0.06000
8.468E-4	0.25000	-0.06000
8.472E-4	0.25000	-0.03600
8.476E-4	0.25000	-0.03600
8.480E-4	0.26000	-0.05200
8.484E-4	0.25000	-0.05200
8.488E-4	0.25000	-0.04400
8.492E-4	0.25000	-0.04800
8.496E-4	0.23000	-0.04400
8.500E-4	0.26000	-0.04400
8.504E-4	0.26000	-0.04400
8.508E-4	0.25000	-0.04000
8.512E-4	0.26000	-0.04000
8.516E-4	0.26000	-0.04000
8.520E-4	0.24000	-0.06000
8.524E-4	0.26000	-0.05200
8.528E-4	0.25000	-0.06000
8.532E-4	0.23000	-0.05600
8.536E-4	0.26000	-0.05600
8.540E-4	0.26000	-0.05600
8.544E-4	0.23000	-0.05600
8.548E-4	0.23000	-0.02400
8.552E-4	0.26000	-0.04400
8.556E-4	0.24000	-0.04000
8.560E-4	0.25000	-0.02800
8.564E-4	0.26000	-0.03600
8.568E-4	0.25000	-0.04000
8.572E-4	0.25000	-0.04800
8.576E-4	0.25000	-0.04800
8.580E-4	0.26000	-0.06400
8.584E-4	0.25000	-0.05600
8.588E-4	0.26000	-0.05200
8.592E-4	0.23000	-0.04800
8.596E-4	0.23000	-0.05200
8.600E-4	0.24000	-0.03600
8.604E-4	0.22000	-0.03600
8.608E-4	0.26000	-0.04400
8.612E-4	0.25000	-0.04000
8.616E-4	0.27000	-0.04800
8.620E-4	0.27000	-0.05600
8.624E-4	0.25000	-0.06000
8.628E-4	0.25000	-0.05200
8.632E-4	0.21000	-0.05200
8.636E-4	0.26000	-0.05200
8.640E-4	0.24000	-0.05200
8.644E-4	0.25000	-0.08400
8.648E-4	0.23000	-0.09600
8.652E-4	0.26000	-0.07200
8.656E-4	0.25000	-0.06000
8.660E-4	0.25000	-0.04000
8.664E-4	0.24000	-0.04400
8.668E-4	0.26000	-0.04000
8.672E-4	0.23000	-0.04000
8.676E-4	0.25000	-0.05200
8.680E-4	0.25000	-0.04800
8.684E-4	0.23000	-0.05600
8.688E-4	0.26000	-0.06800
8.692E-4	0.24000	-0.06000
8.696E-4	0.23000	-0.05600
8.700E-4	0.23000	-0.06800
8.704E-4	0.24000	-0.03200
8.708E-4	0.24000	-0.03600
8.712E-4	0.23000	-0.03600
8.716E-4	0.26000	-0.06000
8.720E-4	0.25000	-0.06000
8.724E-4	0.25000	-0.05600
8.728E-4	0.25000	-0.04800
8.732E-4	0.25000	-0.02400
8.736E-4	0.25000	-0.02000
8.740E-4	0.26000	-0.02000
8.744E-4	0.23000	-0.02000
8.748E-4	0.24000	-0.04400
8.752E-4	0.25000	-0.04000
8.756E-4	0.26000	-0.05200
8.760E-4	0.23000	-0.04800
8.764E-4	0.26000	-0.06000
8.768E-4	0.25000	-0.06000
8.772E-4	0.24000	-0.04800
8.776E-4	0.24000	-0.05200
8.780E-4	0.25000	-0.04400
8.784E-4	0.23000	-0.02800
8.788E-4	0.26000	-0.05200
8.792E-4	0.23000	-0.05200
8.796E-4	0.24000	-0.04800
8.800E-4	0.25000	-0.04800
8.804E-4	0.23000	-0.04800
8.808E-4	0.24000	-0.04400
8.812E-4	0.25000	-0.05200
8.816E-4	0.25000	-0.06000
8.820E-4	0.25000	-0.03200
8.824E-4	0.26000	-0.03600
8.828E-4	0.23000	-0.05200
8.832E-4	0.28000	-0.04000
8.836E-4	0.25000	-0.03200
8.840E-4	0.26000	-0.03200
8.844E-4	0.24000	-0.03200
8.848E-4	0.26000	-0.03200
8.852E-4	0.25000	-0.04000
8.856E-4	0.24000	-0.06000
8.860E-4	0.23000	-0.05200
8.864E-4	0.26000	-0.06000
8.868E-4	0.25000	-0.05200
8.872E-4	0.25000	-0.06800
8.876E-4	0.24000	-0.04800
8.880E-4	0.25000	-0.05200
8.884E-4	0.23000	-0.03200
8.888E-4	0.23000	-0.03600
8.892E-4	0.24000	-0.03600
8.896E-4	0.26000	-0.02400
8.900E-4	0.25000	-0.00800
8.904E-4	0.25000	-0.02800
8.908E-4	0.26000	-0.04400
8.912E-4	0.24000	-0.05600
8.916E-4	0.26000	-0.03600
8.920E-4	0.23000	-0.04000
8.924E-4	0.26000	-0.04400
8.928E-4	0.25000	-0.02400
8.932E-4	0.26000	-0.04400
8.936E-4	0.25000	-0.04400
8.940E-4	0.23000	-0.05200
8.944E-4	0.25000	-0.04800
8.948E-4	0.23000	-0.04000
8.952E-4	0.24000	-0.02000
8.956E-4	0.25000	-0.01600
8.960E-4	0.25000	-0.03200
8.964E-4	0.21000	-0.03200
8.968E-4	0.26000	-0.04800
8.972E-4	0.25000	-0.04000
8.976E-4	0.24000	-0.04000
8.980E-4	0.25000	-0.03200
8.984E-4	0.25000	-0.04400
8.988E-4	0.23000	-0.04400
8.992E-4	0.23000	-0.05200
8.996E-4	0.25000	-0.05200
9.000E-4	0.25000	-0.05200
9.004E-4	0.25000	-0.04800
9.008E-4	0.23000	-0.04400
9.012E-4	0.25000	-0.04800
9.016E-4	0.25000	-0.04000
9.020E-4	0.23000	-0.04400
9.024E-4	0.23000	-0.03200
9.028E-4	0.21000	-0.02800
9.032E-4	0.24000	-0.03600
9.036E-4	0.22000	-0.04400
9.040E-4	0.24000	-0.05200
9.044E-4	0.25000	-0.05200
9.048E-4	0.23000	-0.04400
9.052E-4	0.26000	-0.02800
9.056E-4	0.23000	-0.01200
9.060E-4	0.24000	-0.04400
9.064E-4	0.24000	-0.04000
9.068E-4	0.24000	-0.03200
9.072E-4	0.23000	-0.04400
9.076E-4	0.21000	-0.04000
9.080E-4	0.24000	-0.04400
9.084E-4	0.24000	-0.02400
9.088E-4	0.24000	-0.04400
9.092E-4	0.25000	-0.04800
9.096E-4	0.24000	-0.04000
9.100E-4	0.23000	-0.04800
9.104E-4	0.25000	-0.05200
9.108E-4	0.21000	-0.03200
9.112E-4	0.24000	-0.03200
9.116E-4	0.23000	-0.03200
9.120E-4	0.25000	-0.03200
9.124E-4	0.23000	-0.04000
9.128E-4	0.22000	-0.05600
9.132E-4	0.26000	-0.04000
9.136E-4	0.23000	-0.03600
9.140E-4	0.24000	-0.03600
9.144E-4	0.23000	-0.04400
9.148E-4	0.22000	-0.03200
9.152E-4	0.24000	-0.03600
9.156E-4	0.26000	-0.03600
9.160E-4	0.21000	-0.03200
9.164E-4	0.26000	-0.03600
9.168E-4	0.21000	-0.02000
9.172E-4	0.24000	-0.02400
9.176E-4	0.23000	-0.03600
9.180E-4	0.24000	-0.04000
9.184E-4	0.25000	-0.02400
9.188E-4	0.23000	-0.03600
9.192E-4	0.26000	-0.05600
9.196E-4	0.25000	-0.05600
9.200E-4	0.25000	-0.04000
9.204E-4	0.25000	-0.05200
9.208E-4	0.23000	-0.04400
9.212E-4	0.24000	-0.05200
9.216E-4	0.23000	-0.04800
9.220E-4	0.23000	-0.06000
9.224E-4	0.23000	-0.04000
9.228E-4	0.21000	-0.04000
9.232E-4	0.23000	-0.05200
9.236E-4	0.23000	-0.04000
9.240E-4	0.23000	-0.02800
9.244E-4	0.24000	-0.03600
9.248E-4	0.23000	-0.03600
9.252E-4	0.25000	-0.04400
9.256E-4	0.23000	-0.04800
9.260E-4	0.24000	-0.06000
9.264E-4	0.24000	-0.05200
9.268E-4	0.24000	-0.04000
9.272E-4	0.24000	-0.03600
9.276E-4	0.21000	-0.03200
9.280E-4	0.24000	-0.06000
9.284E-4	0.23000	-0.06400
9.288E-4	0.23000	-0.05600
9.292E-4	0.23000	-0.06400
9.296E-4	0.22000	-0.04800
9.300E-4	0.22000	-0.03200
9.304E-4	0.24000	-0.01600
9.308E-4	0.21000	-0.04400
9.312E-4	0.24000	-0.04000
9.316E-4	0.23000	-0.04400
9.320E-4	0.24000	-0.04800
9.324E-4	0.24000	-0.05600
9.328E-4	0.23000	-0.04800
9.332E-4	0.24000	-0.05200
9.336E-4	0.21000	-0.03200
9.340E-4	0.21000	-0.02000
9.344E-4	0.26000	-0.01600
9.348E-4	0.22000	-0.02800
9.352E-4	0.24000	-0.02000
9.356E-4	0.23000	-0.02800
9.360E-4	0.23000	-0.03600
9.364E-4	0.25000	-0.05200
9.368E-4	0.21000	-0.04800
9.372E-4	0.24000	-0.05200
9.376E-4	0.25000	-0.05200
9.380E-4	0.25000	-0.02400
9.384E-4	0.25000	-0.03200
9.388E-4	0.25000	-0.01600
9.392E-4	0.24000	-0.03600
9.396E-4	0.23000	-0.03200
9.400E-4	0.23000	-0.03200
9.404E-4	0.22000	-0.02800
9.408E-4	0.24000	-0.02400
9.412E-4	0.23000	-0.03600
9.416E-4	0.26000	-0.03600
9.420E-4	0.23000	-0.03200
9.424E-4	0.21000	-0.04400
9.428E-4	0.24000	-0.03200
9.432E-4	0.25000	-0.05200
9.436E-4	0.21000	-0.05600
9.440E-4	0.24000	-0.06800
9.444E-4	0.21000	-0.05200
9.448E-4	0.24000	-0.03200
9.452E-4	0.21000	-0.03600
9.456E-4	0.24000	-0.03600
9.460E-4	0.23000	-0.03600
9.464E-4	0.24000	-0.04000
9.468E-4	0.23000	-0.04400
9.472E-4	0.22000	-0.03600
9.476E-4	0.24000	-0.04800
9.480E-4	0.23000	-0.05200
9.484E-4	0.26000	-0.03200
9.488E-4	0.21000	-0.03600
9.492E-4	0.23000	-0.02800
9.496E-4	0.24000	-0.01600
9.500E-4	0.23000	-0.02400
9.504E-4	0.21000	-0.02800
9.508E-4	0.23000	-0.02000
9.512E-4	0.23000	-0.04400
9.516E-4	0.23000	-0.03200
9.520E-4	0.26000	-0.03600
9.524E-4	0.25000	-0.02800
9.528E-4	0.25000	-0.04000
9.532E-4	0.25000	-0.02400
9.536E-4	0.21000	-0.02000
9.540E-4	0.26000	-0.03200
9.544E-4	0.23000	-0.04000
9.548E-4	0.24000	-0.03200
9.552E-4	0.25000	-0.03200
9.556E-4	0.23000	-0.03600
9.560E-4	0.22000	-0.02400
9.564E-4	0.24000	-0.03600
9.568E-4	0.23000	-0.02800
9.572E-4	0.25000	-0.02000
9.576E-4	0.23000	-0.03600
9.580E-4	0.25000	-0.03200
9.584E-4	0.22000	-0.05200
9.588E-4	0.26000	-0.06800
9.592E-4	0.23000	-0.06400
9.596E-4	0.26000	-0.04800
9.600E-4	0.25000	-0.01600
9.604E-4	0.25000	-0.02000
9.608E-4	0.23000	-0.01600
9.612E-4	0.24000	-0.02400
9.616E-4	0.26000	-0.01600
9.620E-4	0.23000	-0.04400
9.624E-4	0.21000	-0.00800
9.628E-4	0.24000	-0.01200
9.632E-4	0.25000	-0.02000
9.636E-4	0.23000	-0.00800
9.640E-4	0.23000	-0.02000
9.644E-4	0.23000	-0.03600
9.648E-4	0.23000	-0.04400
9.652E-4	0.23000	-0.03600
9.656E-4	0.23000	-0.03200
9.660E-4	0.24000	-0.04400
9.664E-4	0.23000	-0.04000
9.668E-4	0.21000	-0.03600
9.672E-4	0.24000	-0.02400
9.676E-4	0.23000	0.00000
9.680E-4	0.24000	0.00000
9.684E-4	0.24000	-0.03600
9.688E-4	0.21000	-0.02400
9.692E-4	0.24000	-0.02400
9.696E-4	0.21000	-0.03200
9.700E-4	0.23000	-0.04000
9.704E-4	0.25000	-0.02400
9.708E-4	0.25000	-0.03200
9.712E-4	0.21000	-0.04400
9.716E-4	0.24000	-0.02800
9.720E-4	0.22000	-0.01200
9.724E-4	0.22000	-0.02000
9.728E-4	0.22000	-0.02000
9.732E-4	0.24000	-0.01600
9.736E-4	0.24000	-0.03200
9.740E-4	0.25000	-0.02400
9.744E-4	0.21000	-0.02400
9.748E-4	0.24000	-0.04000
9.752E-4	0.23000	-0.04000
9.756E-4	0.22000	-0.04400
9.760E-4	0.24000	-0.03200
9.764E-4	0.25000	-0.03600
9.768E-4	0.23000	-0.03600
9.772E-4	0.22000	-0.03200
9.776E-4	0.24000	-0.03600
9.780E-4	0.21000	-0.02000
9.784E-4	0.23000	-0.01200
9.788E-4	0.21000	-0.02000
9.792E-4	0.24000	-0.02000
9.796E-4	0.24000	-0.00800
9.800E-4	0.22000	-0.03600
9.804E-4	0.24000	-0.03600
9.808E-4	0.24000	-0.03600
9.812E-4	0.23000	-0.03200
9.816E-4	0.22000	-0.03600
9.820E-4	0.24000	-0.01600
9.824E-4	0.23000	-0.01200
9.828E-4	0.23000	-0.01600
9.832E-4	0.24000	-0.02000
9.836E-4	0.25000	-0.02800
9.840E-4	0.21000	-0.04000
9.844E-4	0.24000	-0.03200
9.848E-4	0.24000	-0.03600
9.852E-4	0.24000	-0.02400
9.856E-4	0.25000	-0.02000
9.860E-4	0.23000	-0.02000
9.864E-4	0.23000	-0.01600
9.868E-4	0.22000	-0.02400
9.872E-4	0.22000	-0.02800
9.876E-4	0.23000	-0.01600
9.880E-4	0.21000	-0.02800
